w1 w2 q a
удачный_ADJ неудачный_ADJ известный_ADJ неизвестный_ADJ
удачный_ADJ неудачный_ADJ вероятный_ADJ невероятный_ADJ
удачный_ADJ неудачный_ADJ логичный_ADJ нелогичный_ADJ
удачный_ADJ неудачный_ADJ приятный_ADJ неприятный_ADJ
удачный_ADJ неудачный_ADJ возможный_ADJ невозможный_ADJ
удачный_ADJ неудачный_ADJ продуктивный_ADJ непродуктивный_ADJ
удачный_ADJ неудачный_ADJ рациональный_ADJ иррациональный_ADJ
удачный_ADJ неудачный_ADJ разумный_ADJ неразумный_ADJ
удачный_ADJ неудачный_ADJ ответственный_ADJ безответственный_ADJ
удачный_ADJ неудачный_ADJ благодарный_ADJ неблагодарный_ADJ
удачный_ADJ неудачный_ADJ приемлемый_ADJ неприемлемый_ADJ
удачный_ADJ неудачный_ADJ простой_ADJ непростой_ADJ
удачный_ADJ неудачный_ADJ определенный_ADJ неопределенный_ADJ
удачный_ADJ неудачный_ADJ ясный_ADJ неясный_ADJ
удачный_ADJ неудачный_ADJ удобный_ADJ неудобный_ADJ
удачный_ADJ неудачный_ADJ последовательный_ADJ непоследовательный_ADJ
удачный_ADJ неудачный_ADJ убедительный_ADJ неубедительный_ADJ
удачный_ADJ неудачный_ADJ удобный_ADJ неудобный_ADJ
удачный_ADJ неудачный_ADJ решенный_ADJ нерешенный_ADJ
удачный_ADJ неудачный_ADJ эффективный_ADJ неэффективный_ADJ
удачный_ADJ неудачный_ADJ этичный_ADJ неэтичный_ADJ
честный_ADJ нечестный_ADJ уместный_ADJ неуместный_ADJ
честный_ADJ нечестный_ADJ известный_ADJ неизвестный_ADJ
честный_ADJ нечестный_ADJ вероятный_ADJ невероятный_ADJ
честный_ADJ нечестный_ADJ логичный_ADJ нелогичный_ADJ
честный_ADJ нечестный_ADJ приятный_ADJ неприятный_ADJ
честный_ADJ нечестный_ADJ возможный_ADJ невозможный_ADJ
честный_ADJ нечестный_ADJ продуктивный_ADJ непродуктивный_ADJ
честный_ADJ нечестный_ADJ рациональный_ADJ иррациональный_ADJ
честный_ADJ нечестный_ADJ разумный_ADJ неразумный_ADJ
честный_ADJ нечестный_ADJ ответственный_ADJ безответственный_ADJ
честный_ADJ нечестный_ADJ благодарный_ADJ неблагодарный_ADJ
честный_ADJ нечестный_ADJ приемлемый_ADJ неприемлемый_ADJ
честный_ADJ нечестный_ADJ простой_ADJ непростой_ADJ
честный_ADJ нечестный_ADJ определенный_ADJ неопределенный_ADJ
честный_ADJ нечестный_ADJ ясный_ADJ неясный_ADJ
честный_ADJ нечестный_ADJ удобный_ADJ неудобный_ADJ
честный_ADJ нечестный_ADJ последовательный_ADJ непоследовательный_ADJ
честный_ADJ нечестный_ADJ убедительный_ADJ неубедительный_ADJ
честный_ADJ нечестный_ADJ удобный_ADJ неудобный_ADJ
честный_ADJ нечестный_ADJ решенный_ADJ нерешенный_ADJ
честный_ADJ нечестный_ADJ эффективный_ADJ неэффективный_ADJ
честный_ADJ нечестный_ADJ этичный_ADJ неэтичный_ADJ
честный_ADJ нечестный_ADJ удачный_ADJ неудачный_ADJ
уместный_ADJ неуместный_ADJ известный_ADJ неизвестный_ADJ
уместный_ADJ неуместный_ADJ вероятный_ADJ невероятный_ADJ
уместный_ADJ неуместный_ADJ логичный_ADJ нелогичный_ADJ
уместный_ADJ неуместный_ADJ приятный_ADJ неприятный_ADJ
уместный_ADJ неуместный_ADJ возможный_ADJ невозможный_ADJ
уместный_ADJ неуместный_ADJ продуктивный_ADJ непродуктивный_ADJ
уместный_ADJ неуместный_ADJ рациональный_ADJ иррациональный_ADJ
уместный_ADJ неуместный_ADJ разумный_ADJ неразумный_ADJ
уместный_ADJ неуместный_ADJ ответственный_ADJ безответственный_ADJ
уместный_ADJ неуместный_ADJ благодарный_ADJ неблагодарный_ADJ
уместный_ADJ неуместный_ADJ приемлемый_ADJ неприемлемый_ADJ
уместный_ADJ неуместный_ADJ простой_ADJ непростой_ADJ
уместный_ADJ неуместный_ADJ определенный_ADJ неопределенный_ADJ
уместный_ADJ неуместный_ADJ ясный_ADJ неясный_ADJ
уместный_ADJ неуместный_ADJ удобный_ADJ неудобный_ADJ
уместный_ADJ неуместный_ADJ последовательный_ADJ непоследовательный_ADJ
уместный_ADJ неуместный_ADJ убедительный_ADJ неубедительный_ADJ
уместный_ADJ неуместный_ADJ удобный_ADJ неудобный_ADJ
уместный_ADJ неуместный_ADJ решенный_ADJ нерешенный_ADJ
уместный_ADJ неуместный_ADJ эффективный_ADJ неэффективный_ADJ
уместный_ADJ неуместный_ADJ этичный_ADJ неэтичный_ADJ
уместный_ADJ неуместный_ADJ удачный_ADJ неудачный_ADJ
уместный_ADJ неуместный_ADJ честный_ADJ нечестный_ADJ
известный_ADJ неизвестный_ADJ вероятный_ADJ невероятный_ADJ
известный_ADJ неизвестный_ADJ логичный_ADJ нелогичный_ADJ
